Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:37:31.605000,HUL,27,0 days 00:01:35.656000,67.0,4.0,,,0 days 00:00:24.971000,0 days 00:00:46.436000,0 days 00:00:24.249000,0 days 02:36:20.945000,0 days 02:37:07.381000,0 days 02:37:31.630000,144.0,143.0,256.0,273.0,False,WET,8.0,True,Haas F1 Team,0 days 02:35:55.949000,2023-05-28 14:36:56.926,12,17.0,False,,False,True
0 days 02:39:08.260000,HUL,27,0 days 00:01:36.655000,68.0,4.0,,,0 days 00:00:25.788000,0 days 00:00:46.616000,0 days 00:00:24.251000,0 days 02:37:57.418000,0 days 02:38:44.034000,0 days 02:39:08.285000,146.0,146.0,255.0,268.0,False,WET,9.0,True,Haas F1 Team,0 days 02:37:31.605000,2023-05-28 14:38:32.582,21,17.0,False,,False,True
0 days 02:40:43.557000,HUL,27,0 days 00:01:35.297000,69.0,4.0,,,0 days 00:00:25.479000,0 days 00:00:46.043000,0 days 00:00:23.775000,0 days 02:39:33.764000,0 days 02:40:19.807000,0 days 02:40:43.582000,154.0,147.0,255.0,271.0,False,WET,10.0,True,Haas F1 Team,0 days 02:39:08.260000,2023-05-28 14:40:09.237,1,17.0,False,,False,True
0 days 02:42:24.504000,HUL,27,0 days 00:01:40.947000,70.0,4.0,,,0 days 00:00:25.620000,0 days 00:00:50.168000,0 days 00:00:25.159000,0 days 02:41:09.202000,0 days 02:41:59.370000,0 days 02:42:24.529000,142.0,142.0,231.0,237.0,False,WET,11.0,True,Haas F1 Team,0 days 02:40:43.557000,2023-05-28 14:41:44.534,1,16.0,False,,False,True
0 days 02:43:58.248000,HUL,27,0 days 00:01:33.744000,71.0,4.0,,,0 days 00:00:25.068000,0 days 00:00:45.225000,0 days 00:00:23.451000,0 days 02:42:49.597000,0 days 02:43:34.822000,0 days 02:43:58.273000,155.0,153.0,255.0,272.0,False,WET,12.0,True,Haas F1 Team,0 days 02:42:24.504000,2023-05-28 14:43:25.481,1,16.0,False,,False,True
0 days 02:45:31.242000,HUL,27,0 days 00:01:32.994000,72.0,4.0,,,0 days 00:00:25.437000,0 days 00:00:44.313000,0 days 00:00:23.244000,0 days 02:44:23.710000,0 days 02:45:08.023000,0 days 02:45:31.267000,160.0,157.0,254.0,273.0,False,WET,13.0,True,Haas F1 Team,0 days 02:43:58.248000,2023-05-28 14:44:59.225,1,16.0,False,,False,True
0 days 02:47:04.353000,HUL,27,0 days 00:01:33.111000,73.0,4.0,,,0 days 00:00:24.429000,0 days 00:00:44.932000,0 days 00:00:23.750000,0 days 02:45:55.696000,0 days 02:46:40.628000,0 days 02:47:04.378000,158.0,149.0,254.0,272.0,False,WET,14.0,True,Haas F1 Team,0 days 02:45:31.242000,2023-05-28 14:46:32.219,1,16.0,False,,False,True
0 days 02:48:39.277000,HUL,27,0 days 00:01:34.924000,74.0,4.0,,,0 days 00:00:24.823000,0 days 00:00:46.421000,0 days 00:00:23.680000,0 days 02:47:29.201000,0 days 02:48:15.622000,0 days 02:48:39.302000,112.0,152.0,255.0,261.0,False,WET,15.0,True,Haas F1 Team,0 days 02:47:04.353000,2023-05-28 14:48:05.330,1,16.0,False,,False,True
0 days 02:50:13.423000,HUL,27,0 days 00:01:34.146000,75.0,4.0,,,0 days 00:00:24.147000,0 days 00:00:46.727000,0 days 00:00:23.272000,0 days 02:49:03.449000,0 days 02:49:50.176000,0 days 02:50:13.448000,161.0,146.0,256.0,263.0,False,WET,16.0,True,Haas F1 Team,0 days 02:48:39.277000,2023-05-28 14:49:40.254,1,16.0,False,,False,True
0 days 02:51:43.683000,HUL,27,0 days 00:01:30.260000,76.0,4.0,,,0 days 00:00:24.060000,0 days 00:00:42.954000,0 days 00:00:23.246000,0 days 02:50:37.508000,0 days 02:51:20.462000,0 days 02:51:43.708000,168.0,161.0,245.0,274.0,False,WET,17.0,True,Haas F1 Team,0 days 02:50:13.423000,2023-05-28 14:51:14.400,1,16.0,False,,False,True
0 days 01:03:29.836000,OCO,31,0 days 00:01:26.639000,1.0,1.0,,,,0 days 00:00:38.186000,0 days 00:00:21.587000,,0 days 01:03:08.324000,0 days 01:03:29.949000,168.0,176.0,255.0,270.0,False,MEDIUM,1.0,True,Alpine,0 days 01:02:02.950000,2023-05-28 13:03:03.927,12,3.0,False,,False,False
0 days 01:04:50.137000,OCO,31,0 days 00:01:20.301000,2.0,1.0,,,0 days 00:00:21.245000,0 days 00:00:37.737000,0 days 00:00:21.319000,0 days 01:03:51.118000,0 days 01:04:28.855000,0 days 01:04:50.174000,172.0,178.0,256.0,275.0,True,MEDIUM,2.0,True,Alpine,0 days 01:03:29.836000,2023-05-28 13:04:30.813,1,3.0,False,,False,True
0 days 01:06:09.841000,OCO,31,0 days 00:01:19.704000,3.0,1.0,,,0 days 00:00:21.039000,0 days 00:00:37.387000,0 days 00:00:21.278000,0 days 01:05:11.213000,0 days 01:05:48.600000,0 days 01:06:09.878000,177.0,179.0,256.0,271.0,True,MEDIUM,3.0,True,Alpine,0 days 01:04:50.137000,2023-05-28 13:05:51.114,1,3.0,False,,False,True
0 days 01:07:29.155000,OCO,31,0 days 00:01:19.314000,4.0,1.0,,,0 days 00:00:21.005000,0 days 00:00:37.074000,0 days 00:00:21.235000,0 days 01:06:30.883000,0 days 01:07:07.957000,0 days 01:07:29.192000,187.0,182.0,255.0,274.0,True,MEDIUM,4.0,True,Alpine,0 days 01:06:09.841000,2023-05-28 13:07:10.818,1,3.0,False,,False,True
0 days 01:08:48.196000,OCO,31,0 days 00:01:19.041000,5.0,1.0,,,0 days 00:00:20.976000,0 days 00:00:37.031000,0 days 00:00:21.034000,0 days 01:07:50.168000,0 days 01:08:27.199000,0 days 01:08:48.233000,184.0,185.0,255.0,273.0,True,MEDIUM,5.0,True,Alpine,0 days 01:07:29.155000,2023-05-28 13:08:30.132,1,3.0,False,,False,True
0 days 01:10:06.927000,OCO,31,0 days 00:01:18.731000,6.0,1.0,,,0 days 00:00:20.863000,0 days 00:00:36.825000,0 days 00:00:21.043000,0 days 01:09:09.096000,0 days 01:09:45.921000,0 days 01:10:06.964000,182.0,184.0,255.0,274.0,True,MEDIUM,6.0,True,Alpine,0 days 01:08:48.196000,2023-05-28 13:09:49.173,1,3.0,False,,False,True
0 days 01:11:25.709000,OCO,31,0 days 00:01:18.782000,7.0,1.0,,,0 days 00:00:20.897000,0 days 00:00:36.859000,0 days 00:00:21.026000,0 days 01:10:27.861000,0 days 01:11:04.720000,0 days 01:11:25.746000,183.0,184.0,255.0,274.0,False,MEDIUM,7.0,True,Alpine,0 days 01:10:06.927000,2023-05-28 13:11:07.904,1,3.0,False,,False,True
0 days 01:12:44.242000,OCO,31,0 days 00:01:18.533000,8.0,1.0,,,0 days 00:00:20.786000,0 days 00:00:36.752000,0 days 00:00:20.995000,0 days 01:11:46.532000,0 days 01:12:23.284000,0 days 01:12:44.279000,188.0,185.0,255.0,274.0,True,MEDIUM,8.0,True,Alpine,0 days 01:11:25.709000,2023-05-28 13:12:26.686,1,3.0,False,,False,True
0 days 01:14:02.836000,OCO,31,0 days 00:01:18.594000,9.0,1.0,,,0 days 00:00:20.670000,0 days 00:00:36.813000,0 days 00:00:21.111000,0 days 01:13:04.949000,0 days 01:13:41.762000,0 days 01:14:02.873000,187.0,186.0,255.0,274.0,False,MEDIUM,9.0,True,Alpine,0 days 01:12:44.242000,2023-05-28 13:13:45.219,1,3.0,False,,False,True
0 days 01:15:21.296000,OCO,31,0 days 00:01:18.460000,10.0,1.0,,,0 days 00:00:20.863000,0 days 00:00:36.800000,0 days 00:00:20.797000,0 days 01:14:23.736000,0 days 01:15:00.536000,0 days 01:15:21.333000,182.0,186.0,255.0,274.0,True,MEDIUM,10.0,True,Alpine,0 days 01:14:02.836000,2023-05-28 13:15:03.813,1,3.0,False,,False,True
0 days 01:16:39.567000,OCO,31,0 days 00:01:18.271000,11.0,1.0,,,0 days 00:00:20.676000,0 days 00:00:36.376000,0 days 00:00:21.219000,0 days 01:15:42.009000,0 days 01:16:18.385000,0 days 01:16:39.604000,190.0,181.0,254.0,274.0,False,MEDIUM,11.0,True,Alpine,0 days 01:15:21.296000,2023-05-28 13:16:22.273,1,3.0,True,TRACK LIMITS AT TURN 10 LAP 11 ,False,True
0 days 01:17:58.082000,OCO,31,0 days 00:01:18.515000,12.0,1.0,,,0 days 00:00:20.771000,0 days 00:00:36.747000,0 days 00:00:20.997000,0 days 01:17:00.375000,0 days 01:17:37.122000,0 days 01:17:58.119000,188.0,186.0,254.0,273.0,False,MEDIUM,12.0,True,Alpine,0 days 01:16:39.567000,2023-05-28 13:17:40.544,12,3.0,False,,False,True
0 days 01:19:16.107000,OCO,31,0 days 00:01:18.025000,13.0,1.0,,,0 days 00:00:20.578000,0 days 00:00:36.528000,0 days 00:00:20.919000,0 days 01:18:18.697000,0 days 01:18:55.225000,0 days 01:19:16.144000,187.0,184.0,254.0,274.0,True,MEDIUM,13.0,True,Alpine,0 days 01:17:58.082000,2023-05-28 13:18:59.059,1,3.0,False,,False,True
0 days 01:20:34.162000,OCO,31,0 days 00:01:18.055000,14.0,1.0,,,0 days 00:00:20.559000,0 days 00:00:36.746000,0 days 00:00:20.750000,0 days 01:19:36.703000,0 days 01:20:13.449000,0 days 01:20:34.199000,188.0,187.0,254.0,273.0,False,MEDIUM,14.0,True,Alpine,0 days 01:19:16.107000,2023-05-28 13:20:17.084,12,3.0,False,,False,True
0 days 01:21:52.180000,OCO,31,0 days 00:01:18.018000,15.0,1.0,,,0 days 00:00:20.555000,0 days 00:00:36.599000,0 days 00:00:20.864000,0 days 01:20:54.754000,0 days 01:21:31.353000,0 days 01:21:52.217000,190.0,185.0,254.0,274.0,True,MEDIUM,15.0,True,Alpine,0 days 01:20:34.162000,2023-05-28 13:21:35.139,1,3.0,False,,False,True
0 days 01:23:10.128000,OCO,31,0 days 00:01:17.948000,16.0,1.0,,,0 days 00:00:20.511000,0 days 00:00:36.525000,0 days 00:00:20.912000,0 days 01:22:12.728000,0 days 01:22:49.253000,0 days 01:23:10.165000,187.0,185.0,253.0,274.0,True,MEDIUM,16.0,True,Alpine,0 days 01:21:52.180000,2023-05-28 13:22:53.157,1,3.0,False,,False,True
0 days 01:24:28.500000,OCO,31,0 days 00:01:18.372000,17.0,1.0,,,0 days 00:00:20.713000,0 days 00:00:36.720000,0 days 00:00:20.939000,0 days 01:23:30.878000,0 days 01:24:07.598000,0 days 01:24:28.537000,186.0,182.0,254.0,274.0,False,MEDIUM,17.0,True,Alpine,0 days 01:23:10.128000,2023-05-28 13:24:11.105,1,3.0,False,,False,True
0 days 01:25:46.720000,OCO,31,0 days 00:01:18.220000,18.0,1.0,,,0 days 00:00:20.604000,0 days 00:00:36.763000,0 days 00:00:20.853000,0 days 01:24:49.141000,0 days 01:25:25.904000,0 days 01:25:46.757000,183.0,186.0,254.0,274.0,False,MEDIUM,18.0,True,Alpine,0 days 01:24:28.500000,2023-05-28 13:25:29.477,1,3.0,False,,False,True
0 days 01:27:04.794000,OCO,31,0 days 00:01:18.074000,19.0,1.0,,,0 days 00:00:20.494000,0 days 00:00:36.677000,0 days 00:00:20.903000,0 days 01:26:07.251000,0 days 01:26:43.928000,0 days 01:27:04.831000,187.0,184.0,254.0,274.0,False,MEDIUM,19.0,True,Alpine,0 days 01:25:46.720000,2023-05-28 13:26:47.697,1,3.0,False,,False,True
0 days 01:28:22.881000,OCO,31,0 days 00:01:18.087000,20.0,1.0,,,0 days 00:00:20.625000,0 days 00:00:36.647000,0 days 00:00:20.815000,0 days 01:27:25.456000,0 days 01:28:02.103000,0 days 01:28:22.918000,189.0,186.0,254.0,275.0,False,MEDIUM,20.0,True,Alpine,0 days 01:27:04.794000,2023-05-28 13:28:05.771,1,3.0,False,,False,True
0 days 01:29:41.042000,OCO,31,0 days 00:01:18.161000,21.0,1.0,,,0 days 00:00:20.634000,0 days 00:00:36.567000,0 days 00:00:20.960000,0 days 01:28:43.552000,0 days 01:29:20.119000,0 days 01:29:41.079000,186.0,186.0,254.0,275.0,False,MEDIUM,21.0,True,Alpine,0 days 01:28:22.881000,2023-05-28 13:29:23.858,1,3.0,False,,False,True
0 days 01:30:59.099000,OCO,31,0 days 00:01:18.057000,22.0,1.0,,,0 days 00:00:20.636000,0 days 00:00:36.634000,0 days 00:00:20.787000,0 days 01:30:01.715000,0 days 01:30:38.349000,0 days 01:30:59.136000,185.0,186.0,254.0,275.0,False,MEDIUM,22.0,True,Alpine,0 days 01:29:41.042000,2023-05-28 13:30:42.019,1,3.0,False,,False,True
0 days 01:32:16.972000,OCO,31,0 days 00:01:17.873000,23.0,1.0,,,0 days 00:00:20.401000,0 days 00:00:36.513000,0 days 00:00:20.959000,0 days 01:31:19.537000,0 days 01:31:56.050000,0 days 01:32:17.009000,192.0,188.0,254.0,274.0,True,MEDIUM,23.0,True,Alpine,0 days 01:30:59.099000,2023-05-28 13:32:00.076,1,3.0,False,,False,True
0 days 01:33:34.470000,OCO,31,0 days 00:01:17.498000,24.0,1.0,,,0 days 00:00:20.459000,0 days 00:00:36.435000,0 days 00:00:20.604000,0 days 01:32:37.468000,0 days 01:33:13.903000,0 days 01:33:34.507000,191.0,189.0,254.0,275.0,True,MEDIUM,24.0,True,Alpine,0 days 01:32:16.972000,2023-05-28 13:33:17.949,1,3.0,False,,False,True
0 days 01:34:51.921000,OCO,31,0 days 00:01:17.451000,25.0,1.0,,,0 days 00:00:20.327000,0 days 00:00:36.282000,0 days 00:00:20.842000,0 days 01:33:54.834000,0 days 01:34:31.116000,0 days 01:34:51.958000,190.0,190.0,254.0,275.0,True,MEDIUM,25.0,True,Alpine,0 days 01:33:34.470000,2023-05-28 13:34:35.447,1,3.0,False,,False,True
0 days 01:36:09.354000,OCO,31,0 days 00:01:17.433000,26.0,1.0,,,0 days 00:00:20.243000,0 days 00:00:36.471000,0 days 00:00:20.719000,0 days 01:35:12.201000,0 days 01:35:48.672000,0 days 01:36:09.391000,192.0,191.0,254.0,274.0,True,MEDIUM,26.0,True,Alpine,0 days 01:34:51.921000,2023-05-28 13:35:52.898,1,3.0,False,,False,True
0 days 01:37:26.499000,OCO,31,0 days 00:01:17.145000,27.0,1.0,,,0 days 00:00:20.243000,0 days 00:00:36.311000,0 days 00:00:20.591000,,0 days 01:37:05.945000,0 days 01:37:26.536000,191.0,192.0,254.0,275.0,True,MEDIUM,27.0,True,Alpine,0 days 01:36:09.354000,2023-05-28 13:37:10.331,1,3.0,False,,False,True
0 days 01:38:43.437000,OCO,31,0 days 00:01:16.938000,28.0,1.0,,,0 days 00:00:20.036000,0 days 00:00:36.287000,0 days 00:00:20.615000,0 days 01:37:46.572000,0 days 01:38:22.859000,0 days 01:38:43.474000,,191.0,254.0,275.0,True,MEDIUM,28.0,True,Alpine,0 days 01:37:26.499000,2023-05-28 13:38:27.476,1,3.0,False,,False,True
0 days 01:40:00.616000,OCO,31,0 days 00:01:17.179000,29.0,1.0,,,0 days 00:00:20.100000,0 days 00:00:36.336000,0 days 00:00:20.743000,0 days 01:39:03.574000,0 days 01:39:39.910000,0 days 01:40:00.653000,196.0,188.0,254.0,275.0,False,MEDIUM,29.0,True,Alpine,0 days 01:38:43.437000,2023-05-28 13:39:44.414,1,3.0,False,,False,True
0 days 01:41:17.950000,OCO,31,0 days 00:01:17.334000,30.0,1.0,,,0 days 00:00:20.196000,0 days 00:00:36.489000,0 days 00:00:20.649000,0 days 01:40:20.849000,0 days 01:40:57.338000,0 days 01:41:17.987000,191.0,194.0,254.0,275.0,False,MEDIUM,30.0,True,Alpine,0 days 01:40:00.616000,2023-05-28 13:41:01.593,1,3.0,False,,False,True
0 days 01:42:35.281000,OCO,31,0 days 00:01:17.331000,31.0,1.0,,,0 days 00:00:20.230000,0 days 00:00:36.391000,0 days 00:00:20.710000,0 days 01:41:38.217000,0 days 01:42:14.608000,0 days 01:42:35.318000,193.0,190.0,254.0,275.0,False,MEDIUM,31.0,True,Alpine,0 days 01:41:17.950000,2023-05-28 13:42:18.927,1,3.0,False,,False,True
0 days 01:44:09.949000,OCO,31,0 days 00:01:34.668000,32.0,1.0,,0 days 01:43:44.750000,0 days 00:00:19.996000,0 days 00:00:35.889000,0 days 00:00:38.783000,0 days 01:42:55.314000,0 days 01:43:31.203000,0 days 01:44:09.986000,195.0,195.0,,276.0,False,MEDIUM,32.0,True,Alpine,0 days 01:42:35.281000,2023-05-28 13:43:36.258,1,7.0,False,,False,False
0 days 01:45:29.238000,OCO,31,0 days 00:01:19.289000,33.0,2.0,0 days 01:44:10.702000,,0 days 00:00:22.988000,0 days 00:00:36.090000,0 days 00:00:20.211000,0 days 01:44:32.974000,0 days 01:45:09.064000,0 days 01:45:29.275000,187.0,191.0,256.0,277.0,False,HARD,1.0,True,Alpine,0 days 01:44:09.949000,2023-05-28 13:45:10.926,1,7.0,False,,False,False
0 days 01:46:46.188000,OCO,31,0 days 00:01:16.950000,34.0,2.0,,,0 days 00:00:20.202000,0 days 00:00:36.129000,0 days 00:00:20.619000,0 days 01:45:49.477000,0 days 01:46:25.606000,0 days 01:46:46.225000,193.0,189.0,256.0,277.0,False,HARD,2.0,True,Alpine,0 days 01:45:29.238000,2023-05-28 13:46:30.215,1,6.0,False,,False,True
0 days 01:48:03.283000,OCO,31,0 days 00:01:17.095000,35.0,2.0,,,0 days 00:00:20.230000,0 days 00:00:36.402000,0 days 00:00:20.463000,0 days 01:47:06.455000,0 days 01:47:42.857000,0 days 01:48:03.320000,190.0,192.0,256.0,278.0,False,HARD,3.0,True,Alpine,0 days 01:46:46.188000,2023-05-28 13:47:47.165,1,6.0,False,,False,True
0 days 01:49:20.587000,OCO,31,0 days 00:01:17.304000,36.0,2.0,,,0 days 00:00:20.222000,0 days 00:00:36.360000,0 days 00:00:20.722000,0 days 01:48:23.542000,0 days 01:48:59.902000,0 days 01:49:20.624000,185.0,191.0,258.0,279.0,False,HARD,4.0,True,Alpine,0 days 01:48:03.283000,2023-05-28 13:49:04.260,1,6.0,False,,False,True
0 days 01:50:37.727000,OCO,31,0 days 00:01:17.140000,37.0,2.0,,,0 days 00:00:20.192000,0 days 00:00:36.372000,0 days 00:00:20.576000,0 days 01:49:40.816000,0 days 01:50:17.188000,0 days 01:50:37.764000,192.0,190.0,257.0,279.0,False,HARD,5.0,True,Alpine,0 days 01:49:20.587000,2023-05-28 13:50:21.564,1,6.0,False,,False,True
0 days 01:51:54.775000,OCO,31,0 days 00:01:17.048000,38.0,2.0,,,0 days 00:00:20.014000,0 days 00:00:36.412000,0 days 00:00:20.622000,0 days 01:50:57.778000,0 days 01:51:34.190000,0 days 01:51:54.812000,193.0,190.0,257.0,280.0,False,HARD,6.0,True,Alpine,0 days 01:50:37.727000,2023-05-28 13:51:38.704,1,6.0,False,,False,True
0 days 01:53:11.944000,OCO,31,0 days 00:01:17.169000,39.0,2.0,,,0 days 00:00:20.027000,0 days 00:00:36.426000,0 days 00:00:20.716000,0 days 01:52:14.839000,0 days 01:52:51.265000,0 days 01:53:11.981000,187.0,193.0,256.0,279.0,False,HARD,7.0,True,Alpine,0 days 01:51:54.775000,2023-05-28 13:52:55.752,1,6.0,False,,False,True
0 days 01:54:28.969000,OCO,31,0 days 00:01:17.025000,40.0,2.0,,,0 days 00:00:19.932000,0 days 00:00:36.349000,0 days 00:00:20.744000,0 days 01:53:31.913000,0 days 01:54:08.262000,0 days 01:54:29.006000,195.0,191.0,256.0,279.0,False,HARD,8.0,True,Alpine,0 days 01:53:11.944000,2023-05-28 13:54:12.921,1,6.0,False,,False,True
0 days 01:55:45.497000,OCO,31,0 days 00:01:16.528000,41.0,2.0,,,0 days 00:00:19.970000,0 days 00:00:35.987000,0 days 00:00:20.571000,0 days 01:54:48.976000,0 days 01:55:24.963000,0 days 01:55:45.534000,,193.0,257.0,279.0,True,HARD,9.0,True,Alpine,0 days 01:54:28.969000,2023-05-28 13:55:29.946,1,6.0,False,,False,True
0 days 01:57:02.507000,OCO,31,0 days 00:01:17.010000,42.0,2.0,,,0 days 00:00:20.060000,0 days 00:00:36.267000,0 days 00:00:20.683000,0 days 01:56:05.594000,0 days 01:56:41.861000,0 days 01:57:02.544000,192.0,192.0,257.0,280.0,False,HARD,10.0,True,Alpine,0 days 01:55:45.497000,2023-05-28 13:56:46.474,1,6.0,False,,False,True
0 days 01:58:19.509000,OCO,31,0 days 00:01:17.002000,43.0,2.0,,,0 days 00:00:20.005000,0 days 00:00:36.368000,0 days 00:00:20.629000,0 days 01:57:22.549000,0 days 01:57:58.917000,0 days 01:58:19.546000,198.0,189.0,258.0,280.0,False,HARD,11.0,True,Alpine,0 days 01:57:02.507000,2023-05-28 13:58:03.484,1,6.0,False,,False,True
0 days 01:59:36.542000,OCO,31,0 days 00:01:17.033000,44.0,2.0,,,0 days 00:00:19.950000,0 days 00:00:36.249000,0 days 00:00:20.834000,0 days 01:58:39.496000,0 days 01:59:15.745000,0 days 01:59:36.579000,196.0,193.0,257.0,281.0,False,HARD,12.0,True,Alpine,0 days 01:58:19.509000,2023-05-28 13:59:20.486,1,5.0,False,,False,True
0 days 02:00:53.813000,OCO,31,0 days 00:01:17.271000,45.0,2.0,,,0 days 00:00:20.057000,0 days 00:00:36.452000,0 days 00:00:20.762000,0 days 01:59:56.636000,0 days 02:00:33.088000,0 days 02:00:53.850000,194.0,190.0,258.0,281.0,False,HARD,13.0,True,Alpine,0 days 01:59:36.542000,2023-05-28 14:00:37.519,1,5.0,False,,False,True
0 days 02:02:10.588000,OCO,31,0 days 00:01:16.775000,46.0,2.0,,,0 days 00:00:19.946000,0 days 00:00:36.170000,0 days 00:00:20.659000,0 days 02:01:13.796000,0 days 02:01:49.966000,0 days 02:02:10.625000,197.0,193.0,258.0,281.0,False,HARD,14.0,True,Alpine,0 days 02:00:53.813000,2023-05-28 14:01:54.790,1,5.0,False,,False,True
0 days 02:03:27.550000,OCO,31,0 days 00:01:16.962000,47.0,2.0,,,0 days 00:00:20.042000,0 days 00:00:36.316000,0 days 00:00:20.604000,0 days 02:02:30.667000,0 days 02:03:06.983000,0 days 02:03:27.587000,199.0,193.0,258.0,282.0,False,HARD,15.0,True,Alpine,0 days 02:02:10.588000,2023-05-28 14:03:11.565,1,4.0,False,,False,True
0 days 02:04:44.518000,OCO,31,0 days 00:01:16.968000,48.0,2.0,,,0 days 00:00:20.096000,0 days 00:00:36.270000,0 days 00:00:20.602000,0 days 02:03:47.683000,0 days 02:04:23.953000,0 days 02:04:44.555000,196.0,190.0,257.0,282.0,False,HARD,16.0,True,Alpine,0 days 02:03:27.550000,2023-05-28 14:04:28.527,1,4.0,False,,False,True
0 days 02:06:01.608000,OCO,31,0 days 00:01:17.090000,49.0,2.0,,,0 days 00:00:20.129000,0 days 00:00:36.229000,0 days 00:00:20.732000,0 days 02:05:04.684000,0 days 02:05:40.913000,0 days 02:06:01.645000,187.0,191.0,256.0,283.0,False,HARD,17.0,True,Alpine,0 days 02:04:44.518000,2023-05-28 14:05:45.495,1,4.0,False,,False,True
0 days 02:07:19.444000,OCO,31,0 days 00:01:17.836000,50.0,2.0,,,0 days 00:00:20.276000,0 days 00:00:36.756000,0 days 00:00:20.804000,0 days 02:06:21.921000,0 days 02:06:58.677000,0 days 02:07:19.481000,190.0,188.0,258.0,282.0,False,HARD,18.0,True,Alpine,0 days 02:06:01.608000,2023-05-28 14:07:02.585,1,4.0,False,,False,True
0 days 02:08:38.897000,OCO,31,0 days 00:01:19.453000,51.0,2.0,,,0 days 00:00:20.478000,0 days 00:00:37.705000,0 days 00:00:21.270000,0 days 02:07:39.959000,0 days 02:08:17.664000,0 days 02:08:38.934000,191.0,184.0,259.0,281.0,False,HARD,19.0,True,Alpine,0 days 02:07:19.444000,2023-05-28 14:08:20.421,1,4.0,False,,False,True
0 days 02:10:05.887000,OCO,31,0 days 00:01:26.990000,52.0,2.0,,,0 days 00:00:21.480000,0 days 00:00:42.451000,0 days 00:00:23.059000,0 days 02:09:00.414000,0 days 02:09:42.865000,0 days 02:10:05.924000,163.0,161.0,258.0,279.0,False,HARD,20.0,True,Alpine,0 days 02:08:38.897000,2023-05-28 14:09:39.874,1,4.0,True,TRACK LIMITS AT TURN 10 LAP 52 ,False,True
0 days 02:11:35.796000,OCO,31,0 days 00:01:29.909000,53.0,2.0,,,0 days 00:00:22.997000,0 days 00:00:44.985000,0 days 00:00:21.927000,0 days 02:10:28.921000,0 days 02:11:13.906000,0 days 02:11:35.833000,127.0,158.0,258.0,276.0,False,HARD,21.0,True,Alpine,0 days 02:10:05.887000,2023-05-28 14:11:06.864,1,4.0,False,,False,True
0 days 02:13:30.343000,OCO,31,0 days 00:01:54.547000,54.0,2.0,,0 days 02:13:06.406000,0 days 00:00:23.739000,0 days 00:00:49.044000,0 days 00:00:41.764000,0 days 02:11:59.572000,0 days 02:12:48.616000,0 days 02:13:30.380000,124.0,128.0,,252.0,False,HARD,22.0,True,Alpine,0 days 02:11:35.796000,2023-05-28 14:12:36.773,1,6.0,False,,False,False
0 days 02:15:12.722000,OCO,31,0 days 00:01:42.379000,55.0,3.0,0 days 02:13:31.077000,,0 days 00:00:27.678000,0 days 00:00:48.771000,0 days 00:00:25.930000,0 days 02:13:58.058000,0 days 02:14:46.829000,0 days 02:15:12.759000,118.0,143.0,248.0,225.0,False,INTERMEDIATE,1.0,True,Alpine,0 days 02:13:30.343000,2023-05-28 14:14:31.320,12,3.0,False,,False,False
0 days 02:16:54.477000,OCO,31,0 days 00:01:41.755000,56.0,3.0,,,0 days 00:00:27.052000,0 days 00:00:48.393000,0 days 00:00:26.310000,0 days 02:15:39.811000,0 days 02:16:28.204000,0 days 02:16:54.514000,115.0,142.0,250.0,244.0,False,INTERMEDIATE,2.0,True,Alpine,0 days 02:15:12.722000,2023-05-28 14:16:13.699,21,3.0,False,,False,True
0 days 02:18:37.031000,OCO,31,0 days 00:01:42.554000,57.0,3.0,,,0 days 00:00:27.398000,0 days 00:00:48.768000,0 days 00:00:26.388000,0 days 02:17:21.912000,0 days 02:18:10.680000,0 days 02:18:37.068000,116.0,136.0,241.0,232.0,False,INTERMEDIATE,3.0,True,Alpine,0 days 02:16:54.477000,2023-05-28 14:17:55.454,1,3.0,False,,False,True
0 days 02:20:20.760000,OCO,31,0 days 00:01:43.729000,58.0,3.0,,,0 days 00:00:28.006000,0 days 00:00:48.765000,0 days 00:00:26.958000,0 days 02:19:05.074000,0 days 02:19:53.839000,0 days 02:20:20.797000,122.0,134.0,239.0,232.0,False,INTERMEDIATE,4.0,True,Alpine,0 days 02:18:37.031000,2023-05-28 14:19:38.008,12,3.0,False,,False,True
